00000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 2, 0.000000, -0.003087, -0.011814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 3, 0.000000, -0.002696, -0.031555, 0.023076, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 4, 0.000000, -0.000120, -0.015445, 0.011580, -0.003931, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 5, 0.000000, 0.000000, -0.006134, 0.017676, -0.004092, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 6, 0.000000, 0.000000, -0.003564, -0.000061, -0.000099, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 7, 0.000000, 0.000000, -0.000974, 0.020547, 0.001847, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 8, 0.000000, 0.000000, 0.000000, -0.001079, -0.013822, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 9, 0.000000, 0.000000, 0.000000, 0.000000, 0.022352, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000000, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 2, 0.000000, -0.004500, -0.002950, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 3, 0.000000, -0.000600, 0.008644, -0.001524, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 4, 0.000000, 0.000000, -0.004544, -0.014781, 0.015599, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 5, 0.000000, 0.000000, -0.000154, -0.009772, 0.000085, -0.005525, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 6, 0.000000, 0.000000, 0.000000, 0.000077, -0.015788, -0.026957, -0.003898, 0.000000, 0.000000, 0.000000, 0.000000
00000001, 7, 0.000000, 0.000000, 0.000000, 0.000000, -0.004544, -0.013066, 0.006038, 0.000397, 0.000000, 0.000000, 0.000000
00000001, 8, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000661, -0.026286, -0.002855, 0.000000, 0.000000, 0.000000
00000001, 9, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000644, -0.000644, 0.000000, 0.000000, 0.000000
00000001, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 2, 0.000000, -0.003274, -0.011628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 3, 0.000000, 0.000169, 0.004099, -0.012649, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 4, 0.000000, 0.000000, 0.000902, 0.003904, -0.012257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 5, 0.000000, 0.000000, 0.000006, 0.001061, -0.027756, 0.003406, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 6, 0.000000, 0.000000, 0.000000, 0.000679, 0.004104, -0.012233, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 7, 0.000000, 0.000000, 0.000000, -0.000300, -0.012243, 0.018131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 8, 0.000000, 0.000000, 0.000000, 0.000000, -0.016026, -0.013776, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 9, 0.000000, 0.000000, 0.000000, 0.000000, -0.003462, 0.025814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000002, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 2, 0.000000, 0.007082, -0.036884, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 3, 0.000000, 0.004257, 0.026519, -0.008425, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 4, 0.000000, -0.000240, -0.021931, -0.009494, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 5, 0.000000, -0.000229, 0.020400, -0.005736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 6, 0.000000, 0.000000, -0.001490, 0.001490, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 7, 0.000000, 0.000000, -0.011267, 0.011267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 8, 0.000000, 0.000000, -0.003200, -0.011702, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 9, 0.000000, 0.000000, -0.001600, 0.023952, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000003, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 2, 0.000000, -0.004585, -0.002865, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 3, 0.000000, -0.000600, -0.006182, -0.001600, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 4, 0.000000, 0.000000, -0.009026, -0.007533, 0.009109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 5, 0.000000, 0.000000, -0.000998, -0.007701, 0.018944, 0.003725, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 6, 0.000000, 0.000000, 0.000000, -0.001542, -0.009248, 0.002706, 0.000634, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 7, 0.000000, 0.000000, 0.000000, -0.000949, -0.000313, 0.006522, 0.001260, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 8, 0.000000, 0.000000, 0.000000, 0.000000, -0.003922, -0.030647, -0.002684, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 9, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.013144, 0.013144, 0.000000, 0.000000, 0.000000, 0.000000
00000004, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 2, 0.000000, -0.001153, -0.000710, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 3, 0.000000, 0.000000, -0.006978, -0.000473, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 4, 0.000000, 0.000000, 0.000000, -0.010644, -0.004257, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 5, 0.000000, 0.000000, 0.000000, 0.000000, -0.009106, -0.005795, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 6, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.015067, -0.014736, 0.000000, 0.000000, 0.000000, 0.000000
00000005, 7, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.004736, -0.025066, 0.000000, 0.000000, 0.000000
00000005, 8, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.029560, -0.000242, 0.000000, 0.000000
00000005, 9, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.015874, 0.000973, 0.000000
00000005, 10, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 2, 0.000000, -0.002868, -0.004582, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 3, 0.000000, -0.001818, -0.011615, 0.005051, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 4, 0.000000, 0.000000, -0.007176, -0.011289, 0.011015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 5, 0.000000, 0.000000, -0.001603, -0.013872, 0.019714, 0.009731, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 6, 0.000000, 0.000000, 0.000000, -0.003413, -0.011538, 0.006448, 0.001053, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 7, 0.000000, 0.000000, 0.000000, -0.001181, -0.002793, 0.005857, 0.004637, 0.000000, 0.000000, 0.000000, 0.000000
00000006, 8, 0.000000, 0.000000, 0.000000, 0.000000, -0.006240, -0.034921, 0.003908, 0.000000, 0.000000, 0.000000, 0.000000
